Date,Time (GMT),Predicted (m),Preliminary (m),Verified (m)
2021/01/05,22:54,-0.047,-,0.562
2021/01/05,23:00,-0.052,-,0.542
2021/01/05,23:06,-0.056,-,0.549
2021/01/05,23:12,-0.059,-,0.557
2021/01/05,23:18,-0.06,-,0.539
2021/01/05,23:24,-0.06,-,0.536
2021/01/05,23:30,-0.058,-,0.53
2021/01/05,23:36,-0.054,-,0.515
2021/01/05,23:42,-0.049,-,0.514
2021/01/05,23:48,-0.043,-,0.507
2021/01/05,23:54,-0.034,-,0.511
2021/01/06,00:00,-0.025,-,0.523
2021/01/06,00:06,-0.014,-,0.53
2021/01/06,00:12,-0.001,-,0.546
2021/01/06,00:18,0.013,-,0.579
2021/01/06,00:24,0.029,-,0.599
2021/01/06,00:30,0.046,-,0.602
2021/01/06,00:36,0.065,-,0.603
2021/01/06,00:42,0.085,-,0.617
2021/01/06,00:48,0.106,-,0.645
2021/01/06,00:54,0.128,-,0.674
2021/01/06,01:00,0.152,-,0.69
2021/01/06,01:06,0.177,-,0.7
2021/01/06,01:12,0.202,-,0.747
2021/01/06,01:18,0.229,-,0.767
2021/01/06,01:24,0.257,-,0.801
2021/01/06,01:30,0.285,-,0.812
2021/01/06,01:36,0.314,-,0.854
2021/01/06,01:42,0.343,-,0.882
2021/01/06,01:48,0.373,-,0.898
2021/01/06,01:54,0.404,-,0.946
2021/01/06,02:00,0.434,-,0.968
2021/01/06,02:06,0.465,-,0.986
2021/01/06,02:12,0.496,-,1.02
2021/01/06,02:18,0.527,-,1.064
2021/01/06,02:24,0.558,-,1.087
2021/01/06,02:30,0.588,-,1.12
2021/01/06,02:36,0.619,-,1.151
2021/01/06,02:42,0.649,-,1.168
2021/01/06,02:48,0.678,-,1.2
2021/01/06,02:54,0.707,-,1.232
2021/01/06,03:00,0.735,-,1.262
2021/01/06,03:06,0.763,-,1.297
2021/01/06,03:12,0.789,-,1.317
2021/01/06,03:18,0.815,-,1.358
2021/01/06,03:24,0.84,-,1.387
2021/01/06,03:30,0.865,-,1.413
2021/01/06,03:36,0.888,-,1.439
2021/01/06,03:42,0.91,-,1.464
2021/01/06,03:48,0.931,-,1.502
2021/01/06,03:54,0.951,-,1.53
2021/01/06,04:00,0.971,-,1.552
2021/01/06,04:06,0.989,-,1.562
2021/01/06,04:12,1.006,-,1.57
2021/01/06,04:18,1.021,-,1.59
2021/01/06,04:24,1.036,-,1.61
2021/01/06,04:30,1.05,-,1.621
2021/01/06,04:36,1.062,-,1.64
2021/01/06,04:42,1.074,-,1.661
2021/01/06,04:48,1.084,-,1.689
2021/01/06,04:54,1.093,-,1.704
2021/01/06,05:00,1.101,-,1.712
2021/01/06,05:06,1.107,-,1.718
2021/01/06,05:12,1.113,-,1.733
2021/01/06,05:18,1.117,-,1.735
2021/01/06,05:24,1.121,-,1.732
2021/01/06,05:30,1.123,-,1.741
2021/01/06,05:36,1.123,-,1.737
2021/01/06,05:42,1.123,-,1.73
2021/01/06,05:48,1.121,-,1.724
2021/01/06,05:54,1.118,-,1.733
2021/01/06,06:00,1.114,-,1.743
2021/01/06,06:06,1.109,-,1.733
2021/01/06,06:12,1.102,-,1.731
2021/01/06,06:18,1.094,-,1.735
2021/01/06,06:24,1.085,-,1.735
2021/01/06,06:30,1.075,-,1.732
2021/01/06,06:36,1.063,-,1.726
2021/01/06,06:42,1.051,-,1.702
2021/01/06,06:48,1.037,-,1.687
2021/01/06,06:54,1.021,-,1.653
2021/01/06,07:00,1.005,-,1.648
2021/01/06,07:06,0.988,-,1.632
2021/01/06,07:12,0.969,-,1.585
2021/01/06,07:18,0.949,-,1.562
2021/01/06,07:24,0.929,-,1.547
2021/01/06,07:30,0.907,-,1.53
2021/01/06,07:36,0.884,-,1.5
2021/01/06,07:42,0.861,-,1.491
2021/01/06,07:48,0.837,-,1.484
2021/01/06,07:54,0.812,-,1.457
2021/01/06,08:00,0.786,-,1.431
2021/01/06,08:06,0.76,-,1.41
2021/01/06,08:12,0.734,-,1.383
2021/01/06,08:18,0.707,-,1.349
2021/01/06,08:24,0.679,-,1.327
2021/01/06,08:30,0.652,-,1.292
2021/01/06,08:36,0.624,-,1.269
2021/01/06,08:42,0.596,-,1.225
2021/01/06,08:48,0.569,-,1.209
2021/01/06,08:54,0.541,-,1.177
2021/01/06,09:00,0.513,-,1.145
2021/01/06,09:06,0.486,-,1.11
2021/01/06,09:12,0.459,-,1.055
2021/01/06,09:18,0.433,-,1.023
2021/01/06,09:24,0.407,-,0.995
2021/01/06,09:30,0.381,-,0.97
2021/01/06,09:36,0.356,-,0.931
2021/01/06,09:42,0.332,-,0.903
2021/01/06,09:48,0.309,-,0.883
2021/01/06,09:54,0.286,-,0.865
2021/01/06,10:00,0.264,-,0.831
2021/01/06,10:06,0.243,-,0.792
2021/01/06,10:12,0.223,-,0.77
2021/01/06,10:18,0.204,-,0.735
2021/01/06,10:24,0.186,-,0.726
2021/01/06,10:30,0.169,-,0.716
2021/01/06,10:36,0.153,-,0.704
2021/01/06,10:42,0.139,-,0.682
2021/01/06,10:48,0.125,-,0.671
2021/01/06,10:54,0.113,-,0.656
2021/01/06,11:00,0.102,-,0.652
2021/01/06,11:06,0.093,-,0.653
2021/01/06,11:12,0.084,-,0.659
2021/01/06,11:18,0.077,-,0.642
2021/01/06,11:24,0.072,-,0.641
2021/01/06,11:30,0.068,-,0.637
2021/01/06,11:36,0.065,-,0.643
2021/01/06,11:42,0.064,-,0.634
2021/01/06,11:48,0.064,-,0.626
2021/01/06,11:54,0.065,-,0.621
2021/01/06,12:00,0.069,-,0.611
2021/01/06,12:06,0.073,-,0.635
2021/01/06,12:12,0.08,-,0.648
2021/01/06,12:18,0.087,-,0.652
2021/01/06,12:24,0.097,-,0.656
2021/01/06,12:30,0.107,-,0.659
2021/01/06,12:36,0.12,-,0.665
2021/01/06,12:42,0.133,-,0.709
2021/01/06,12:48,0.148,-,0.717
2021/01/06,12:54,0.165,-,0.734
2021/01/06,13:00,0.183,-,0.749
2021/01/06,13:06,0.202,-,0.784
2021/01/06,13:12,0.223,-,0.812
2021/01/06,13:18,0.244,-,0.815
2021/01/06,13:24,0.267,-,0.831
2021/01/06,13:30,0.291,-,0.847
2021/01/06,13:36,0.316,-,0.865
2021/01/06,13:42,0.342,-,0.88
2021/01/06,13:48,0.369,-,0.898
2021/01/06,13:54,0.397,-,0.922
2021/01/06,14:00,0.425,-,0.967
2021/01/06,14:06,0.453,-,0.994
2021/01/06,14:12,0.482,-,1.007
2021/01/06,14:18,0.512,-,1.022
2021/01/06,14:24,0.542,-,1.042
2021/01/06,14:30,0.571,-,1.051
2021/01/06,14:36,0.601,-,1.058
2021/01/06,14:42,0.631,-,1.074
2021/01/06,14:48,0.661,-,1.104
2021/01/06,14:54,0.69,-,1.115
2021/01/06,15:00,0.719,-,1.132
2021/01/06,15:06,0.747,-,1.161
2021/01/06,15:12,0.775,-,1.179
2021/01/06,15:18,0.803,-,1.21
2021/01/06,15:24,0.829,-,1.231
2021/01/06,15:30,0.855,-,1.262
2021/01/06,15:36,0.88,-,1.3
2021/01/06,15:42,0.904,-,1.332
2021/01/06,15:48,0.927,-,1.357
2021/01/06,15:54,0.95,-,1.382
2021/01/06,16:00,0.971,-,1.395
2021/01/06,16:06,0.991,-,1.407
2021/01/06,16:12,1.01,-,1.428
2021/01/06,16:18,1.028,-,1.45
2021/01/06,16:24,1.044,-,1.473
2021/01/06,16:30,1.06,-,1.498
2021/01/06,16:36,1.074,-,1.511
2021/01/06,16:42,1.087,-,1.539
2021/01/06,16:48,1.099,-,1.553
2021/01/06,16:54,1.11,-,1.576
2021/01/06,17:00,1.12,-,1.591
2021/01/06,17:06,1.128,-,1.612
2021/01/06,17:12,1.135,-,1.622
2021/01/06,17:18,1.141,-,1.624
2021/01/06,17:24,1.146,-,1.628
2021/01/06,17:30,1.15,-,1.64
2021/01/06,17:36,1.152,-,1.644
2021/01/06,17:42,1.153,-,1.65
2021/01/06,17:48,1.153,-,1.652
2021/01/06,17:54,1.152,-,1.652
2021/01/06,18:00,1.149,-,1.644
2021/01/06,18:06,1.145,-,1.641
2021/01/06,18:12,1.14,-,1.646
2021/01/06,18:18,1.134,-,1.622
2021/01/06,18:24,1.127,-,1.615
2021/01/06,18:30,1.118,-,1.595
2021/01/06,18:36,1.108,-,1.584
2021/01/06,18:42,1.097,-,1.568
2021/01/06,18:48,1.084,-,1.557
2021/01/06,18:54,1.071,-,1.543
2021/01/06,19:00,1.056,-,1.545
2021/01/06,19:06,1.04,-,1.512
2021/01/06,19:12,1.023,-,1.487
2021/01/06,19:18,1.004,-,1.466
2021/01/06,19:24,0.985,-,1.452
2021/01/06,19:30,0.964,-,1.436
2021/01/06,19:36,0.943,-,1.417
2021/01/06,19:42,0.92,-,1.409
2021/01/06,19:48,0.897,-,1.384
2021/01/06,19:54,0.872,-,1.371
2021/01/06,20:00,0.847,-,1.354
2021/01/06,20:06,0.821,-,1.33
2021/01/06,20:12,0.794,-,1.317
2021/01/06,20:18,0.766,-,1.294
2021/01/06,20:24,0.738,-,1.268
2021/01/06,20:30,0.709,-,1.24
2021/01/06,20:36,0.68,-,1.228
2021/01/06,20:42,0.651,-,1.209
2021/01/06,20:48,0.621,-,1.186
2021/01/06,20:54,0.591,-,1.162
2021/01/06,21:00,0.561,-,1.134
2021/01/06,21:06,0.531,-,1.119
2021/01/06,21:12,0.5,-,1.082
2021/01/06,21:18,0.47,-,1.057
2021/01/06,21:24,0.441,-,1.026
2021/01/06,21:30,0.411,-,1.006
2021/01/06,21:36,0.382,-,0.97
2021/01/06,21:42,0.353,-,0.949
2021/01/06,21:48,0.325,-,0.928
2021/01/06,21:54,0.297,-,0.886
2021/01/06,22:00,0.27,-,0.849
2021/01/06,22:06,0.244,-,0.82
2021/01/06,22:12,0.219,-,0.8
2021/01/06,22:18,0.194,-,0.777
2021/01/06,22:24,0.17,-,0.758
2021/01/06,22:30,0.147,-,0.708
2021/01/06,22:36,0.125,-,0.685
2021/01/06,22:42,0.104,-,0.647
2021/01/06,22:48,0.084,-,0.619
2021/01/06,22:54,0.065,-,0.594
2021/01/06,23:00,0.047,-,0.575
2021/01/06,23:06,0.03,-,0.563
2021/01/06,23:12,0.015,-,0.546
2021/01/06,23:18,0.001,-,0.515
2021/01/06,23:24,-0.012,-,0.497
2021/01/06,23:30,-0.024,-,0.477
2021/01/06,23:36,-0.034,-,0.448
2021/01/06,23:42,-0.043,-,0.436
2021/01/06,23:48,-0.05,-,0.426
2021/01/06,23:54,-0.056,-,0.42
2021/01/07,00:00,-0.061,-,0.402
2021/01/07,00:06,-0.064,-,0.385
2021/01/07,00:12,-0.065,-,0.378
2021/01/07,00:18,-0.065,-,0.394
2021/01/07,00:24,-0.064,-,0.409
2021/01/07,00:30,-0.061,-,0.405
2021/01/07,00:36,-0.056,-,0.403
2021/01/07,00:42,-0.05,-,0.401
2021/01/07,00:48,-0.042,-,0.409
2021/01/07,00:54,-0.032,-,0.429
2021/01/07,01:00,-0.021,-,0.423
2021/01/07,01:06,-0.009,-,0.455
2021/01/07,01:12,0.006,-,0.468
2021/01/07,01:18,0.021,-,0.478
2021/01/07,01:24,0.038,-,0.497
2021/01/07,01:30,0.057,-,0.514
2021/01/07,01:36,0.077,-,0.528
